p		#cnt 0
2021.25 1187.86 418
2081.4 1244.16 419
2119.22 1315.98 420
2130.06 1395.66 421
2133.42 1476.18 422
2132.16 1557.3 423
2117.58 1638.04 424
2082.98 1713.34 425
2060.87 1794.65 426
2051.65 1879.01 427
2062.42 1964.27 428
2105.27 2040.09 429
2177.03 2092.35 430
2260.39 2125.6 431
2344.41 2160.58 432
2425.11 2204.47 433
10.0152 86.1919 0 
10.0152 86.1919 -0.0176072 
13.6824 84.2216 -0.0633731 
20.021 82.8281 -0.0723773 
24.4115 81.9658 -0.0339864 
25.7611 81.2897 0.000353062 
24.3989 80.6867 0.0327322 
20.5752 79.8855 0.0583013 
15.0607 78.9575 0.07574 
8.64898 77.5457 0.076216 
3.10157 76.643 0.0570583 
-0.679775 76.8797 0.0328189 
-2.08654 77.5922 0.00325764 
-1.35123 77.0594 -0.0214296 
0.0647443 75.453 -0.0260178 
1.35289 74.1539 -0.0177702 
2.33399 73.6519 -0.0101997 
2.99174 73.5645 -0.00689657 
3.49251 73.5439 -0.00562596 
3.909 73.5527 -0.00466302 
4.25976 73.6228 -0.00421168 
4.55762 73.7731 -0.0036428 
4.79747 73.8562 -0.00231889 
4.98601 73.9011 -0.00290833 
5.3357 73.8699 -0.00508391 
5.76047 73.6249 -0.00588587 
6.02702 73.2306 -0.00433047 
6.08994 72.9653 -0.00188442 
6.09061 72.8673 -0.000138538 
6.06251 72.8956 0.000693822 
p		#cnt 14
1
30
1933.33 0 434
1929.43 78.7702 435
1925.52 157.54 436
1936.62 237.706 437
1945.67 318.087 438
1955.47 399.347 439
1962.44 481.317 440
1961.52 563.46 441
1955.73 645.771 442
1943.27 727.551 443
1924.14 807.64 444
1905.09 886.773 445
1895.89 966.148 446
1920.81 1042.2 447
1974.09 1103.18 448
2040.58 1152.8 449
2101.45 1209.57 450
2141.57 1281.9 451
2163.3 1362.29 452
2169.19 1445.67 453
2168.35 1529.63 454
2155.87 1612.33 455
2131.84 1692.29 456
2105.81 1770.45 457
2090.37 1850.41 458
2089.51 1930.61 459
2122.68 2003.26 460
2184.77 2055.21 461
2263.44 2082.38 462
2340.31 2115 463
2412.58 2157.89 464
-3.90733 78.7702 0 
-3.90733 78.7702 -0.112961 
11.1006 80.1654 -0.120967 
19.0184 80.4172 -0.0769039 
23.6521 80.4421 -0.0383739 
25.4989 80.6258 -0.00714487 
24.8834 80.8813 0.0224234 
21.8801 80.9731 0.0492407 
16.9781 80.6249 0.0686429 
10.9397 79.6447 0.0784267 
4.72943 78.5235 0.0740483 
-0.273076 78.0581 0.0465305 
-2.26657 78.5146 0.00421059 
-1.59285 77.6341 -0.0272156 
-0.102779 75.4612 -0.0300054 
1.14022 73.9988 -0.0165653 
2.02218 73.4863 -0.00957877 
2.71179 73.3129 -0.00771555 
3.30266 73.2925 -0.0063929 
3.78413 73.3173 -0.00514889 
4.16834 73.4007 -0.00431002 
4.48176 73.5238 -0.00375797 
4.74069 73.6342 -0.00294399 
4.9549 73.6915 -0.00283289 
5.23322 73.7004 -0.00429764 
5.60056 73.5357 -0.00552037 
5.88047 73.2105 -0.00464012 
5.98257 72.9409 -0.0022378 
6.03098 72.8418 -0.000758325 
6.05942 72.7978 -0.000555807 
p		#cnt 15
1
30
2000 0 465
2000.08 66.0184 466
2000.16 132.037 467
2007.53 198.99 468
2013.94 265.944 469
2022.17 333.761 470
2030.12 402.67 471
2034.16 472.265 472
2037.19 543.642 473
2039.23 616.227 474
2041.99 688.355 475
2045.69 761.684 476
2050.87 835.589 477
2058.32 908.257 478
2069.01 981.288 479
2076.13 1054.78 480
2091.76 1128.64 481
2128.42 1195.33 482
2153.99 1265.39 483
2167.89 1338.88 484
2177.53 1412.56 485
2187.82 1484.84 486
2199.54 1557.53 487
2203.42 1630.58 488
2217.47 1702.87 489
2228.78 1775.41 490
2237.89 1847.59 491
2250.1 1919.36 492
2271.3 1987.5 493
2306.11 2048.57 494
2357.2 2096.28 495
0.0815051 66.0184 0 
0.0815051 66.0184 -0.0655701 
7.36315 66.9531 -0.0685586 
10.7018 67.2775 -0.0265101 
11.0101 67.7305 0.013594 
9.86177 68.3809 0.0140811 
9.56135 68.8969 -0.00212498 
9.65291 69.4017 0.00594523 
8.71955 69.926 0.0148344 
7.87399 70.31 0.0104654 
7.17677 70.6519 0.00878087 
6.6048 70.9742 0.0080198 
