p		#cnt 0
-3.72066 66.3444 0 
-3.72066 66.3444 -0.13252 
9.44759 70.159 -0.073145 
11.4192 71.2384 0.00814561 
10.0105 72.5914 0.0291997 
8.09524 73.7392 0.023446 
6.94159 74.6319 0.00802702 
6.95151 75.4325 -0.00642283 
7.40367 76.3131 0.000875712 
6.87618 76.9515 0.00552634 
6.84981 77.2775 -0.00182093 
7.0248 77.3496 -0.0039214 
7.47644 77.3736 -0.00667129 
7.94005 77.4915 -0.00410946 
8.13335 77.6496 -0.00162906 
8.29601 77.7757 -0.00322844 
8.67251 77.8053 -0.0065171 
9.2245 77.7585 -0.00692959 
9.69838 77.7682 -0.00533034 
10.1018 77.8161 -0.00490512 
10.5003 77.8694 -0.00550539 
10.9489 77.8616 -0.00574973 
11.4092 77.825 -0.00710226 
12.0044 77.7809 -0.0071661 
12.473 77.7926 -0.00566353 
12.9084 77.8122 -0.00569534 
13.3385 77.7866 -0.0064162 
13.8031 77.7179 -0.0054925 
14.1037 77.6999 -0.00306324 
14.2937 77.7462 -0.00249677 
p		#cnt 10
1
30
1400 0 310
1415.66 74.9978 311
1431.31 149.996 312
1422.25 231.265 313
1412.18 312.222 314
1412.05 392.757 315
1423.05 472.24 316
1440.17 550.5 317
1443.53 630.803 318
1428.99 709.213 319
1424.95 788.938 320
1439.04 867.814 321
1460.28 944.818 322
1464.11 1024.53 323
1439.17 1099.44 324
1427.82 1178.16 325
1438.56 1257.42 326
1458.21 1334.79 327
1470.81 1414.06 328
1451.79 1490.36 329
1442.88 1569.34 330
1453.68 1648.94 331
1474.34 1725.98 332
1488.12 1805.67 333
1469.27 1883.43 334
1465.32 1963.68 335
1481.22 2044.33 336
1510.75 2121.14 337
1521.91 2199.89 338
1472.33 2264.06 339
1397.19 2306.62 340
15.6574 74.9978 0 
15.6574 74.9978 0.223916 
-9.06321 81.2696 0.102079 
-11.2122 81.2245 -0.0316928 
-6.30734 81.4799 -0.0799504 
0.504159 80.92 -0.0873993 
6.59586 79.8051 -0.0577648 
8.74366 79.4816 0.0065804 
6.96471 78.8455 0.0212102 
6.56113 78.6424 -0.00637597 
7.32633 78.4748 -0.00951327 
7.87921 78.3645 -0.00597632 
8.20038 78.2962 0.000113809 
8.04357 78.1091 0.00129097 
8.25745 78.0717 -0.0051413 
8.65835 78.0255 -0.00362758 
8.94052 77.9786 -0.00619694 
9.59676 77.8834 -0.00706124 
9.97269 77.9276 -0.00456518 
10.4414 77.9508 -0.00662627 
10.9349 77.8993 -0.0051208 
11.3325 77.8122 -0.00670853 
11.9544 77.719 -0.00662652 
12.3539 77.799 -0.00533457 
12.8641 77.8126 -0.00632829 
13.2987 77.7391 -0.0045081 
13.6521 77.6239 -0.00526387 
14.0893 77.5649 -0.00466294 
14.2921 77.706 -0.00188924 
14.3549 77.8098 -0.00116161 
p		#cnt 11
1
30
1440 0 341
1435 84.3653 342
1430 168.731 343
1425.57 251.188 344
1419.5 332.687 345
1423.68 413.373 346
1435.61 493.072 347
1443.8 572.737 348
1439.49 652.584 349
1427.22 731.534 350
1429.28 811.469 351
1448.58 889.506 352
1467.69 966.972 353
1464.79 1046.52 354
1445 1123.23 355
1432.39 1201.29 356
1445.73 1280.26 357
1467.59 1357.16 358
1472.75 1436.55 359
1458.69 1514.2 360
1447.8 1592.26 361
1458.85 1671.24 362
1477.56 1748.88 363
1483.79 1828.48 364
1474.77 1907.9 365
1469.2 1988.01 366
1485.68 2068.52 367
1518.45 2144.74 368
1525.92 2225.36 369
1464.78 2282.7 370
1389.23 2328.13 371
-4.99936 84.3653 0 
-4.99936 84.3653 -0.0123252 
-4.42934 82.4574 0.0331081 
-5.87674 81.7745 -0.00497819 
-3.26755 81.2492 -0.0562593 
1.82485 80.4761 -0.0577439 
5.20822 79.9196 -0.030902 
6.78998 79.4946 -0.00361172 
6.38369 78.9386 0.00579515 
6.53133 78.7054 -0.00726541 
7.2264 78.4978 -0.00947042 
7.86521 78.3463 -0.00654776 
8.17483 78.3029 -0.000605956 
8.10024 78.1888 0.00120936 
8.20041 78.1323 -0.00383387 
8.64715 78.0616 -0.00618437 
9.1255 77.9464 -0.00682714 
9.68778 77.8996 -0.006235 
10.0849 77.9299 -0.00452905 
10.4925 77.9504 -0.00615474 
11.007 77.8789 -0.00583221 
11.4136 77.8001 -0.005605 
11.9327 77.7605 -0.00685814 
12.4447 77.807 -0.00581005 
12.8851 77.8303 -0.00565865 
13.3627 77.7469 -0.00570425 
13.7815 77.5894 -0.00539843 
14.1861 77.558 -0.00391528 
14.3334 77.7119 -0.00166338 
14.3936 77.8192 -0.00126058 
p		#cnt 12
1
30
1480 0 372
1486.99 82.5635 373
1493.98 165.127 374
1491.89 247.613 375
1488.8 329.53 376
1484.44 411.262 377
1480.17 492.43 378
1475.86 573.184 379
1477.13 653.593 380
1485 732.882 381
1492.86 811.687 382
1495.71 889.947 383
1492.53 968.57 384
1490.24 1047.6 385
1489.32 1126.43 386
1491.79 1204.97 387
1494.61 1282.74 388
1493.44 1360.99 389
1499.18 1439.76 390
1505.06 1518.42 391
1511.45 1596.82 392
1508.7 1674.73 393
1500.32 1753.06 394
1503.37 1833.1 395
1507.46 1913.98 396
1510.37 1996.24 397
1535.16 2074.66 398
1552.51 2156.92 399
1568.62 2241.78 400
1613.04 2316.15 401
1663.76 2385.61 402
6.99027 82.5635 0 
6.99027 82.5635 0.0727335 
-2.08872 82.4863 0.0363733 
-2.92958 82.0018 -0.0122487 
-0.713902 81.594 -0.0355347 
2.29731 81.1577 -0.0332667 
4.56337 80.7331 -0.0217028 
6.01181 80.3425 -0.015562 
7.1349 79.8765 -0.0132055 
7.87876 79.4199 -0.00449338 
7.88643 79.0265 0.00095658 
7.94591 78.733 -0.00196169 
8.10159 78.5565 -0.00059132 
8.11147 78.4453 -0.00167392 
8.42375 78.3332 -0.00506988 
8.78512 78.1969 -0.00413229 
9.13384 78.1009 -0.00575031 
9.65814 78.0157 -0.00619534 
10.0963 77.9614 -0.00629893 
10.6521 77.8844 -0.00672579 
11.0696 77.84 -0.00410461 
11.3978 77.8216 -0.00517455 
11.9032 77.7818 -0.00646125 
12.3735 77.7642 -0.00538467 
12.8363 77.763 -0.00630294 
13.3638 77.6046 -0.00636016 
13.8297 77.5146 -0.00530422 
14.3246 77.4406 -0.00672881 
14.8946 77.1271 -0.00767476 
15.413 76.761 -0.00723051 
p		#cnt 13
1
30
1520 0 403
1520.61 87.774 404
1521.21 175.548 405
1518.25 259.213 406
1515.17 341.391 407
1511.1 423.094 408
1507.24 504.191 409
1503.54 584.576 410
1505.91 663.917 411
1514.32 742.591 412
1521.89 821.738 413
1524.77 901.169 414
1520.54 980.308 415
1518.22 1058.84 416
1520.02 1137.08 417
1521.93 1215.69 418
1524.68 1294.41 419
1522.98 1373.14 420
1527.86 1451.03 421
1535.84 1528.7 422
1541.42 1607.55 423
1539.06 1686.76 424
1529.14 1765.54 425
1530.04 1844.41 426
1537.4 1924.48 427
1537.57 2005.41 428
1561.75 2081.97 429
1585.38 2162.18 430
1603.31 2243.8 431
1646.52 2314.33 432
1697.97 2384.94 433
0.606201 87.774 0 
0.606201 87.774 0.0209849 
-2.96706 83.6654 0.0372142 
-2.85415 82.1408 -0.025817 
-0.00149688 81.3301 -0.036585 
2.80248 80.8349 -0.0292983 
4.80175 80.4662 -0.0200373 
6.21031 80.0294 -0.0166027 
7.41089 79.5814 -0.0133917 
8.16528 79.2343 -0.00590243 
8.34603 78.9878 0.000515573 
8.22615 78.7806 0.00166039 
8.18523 78.6175 -0.000503226 
8.30085 78.4788 -0.00245093 
8.55173 78.3564 -0.00388136 
8.87278 78.2474 -0.0040112 
9.20318 78.1708 -0.00490232 
9.66241 78.0747 -0.00670211 
10.2016 77.9613 -0.00713006 
10.7299 77.8716 -0.00601376 
11.1308 77.8363 -0.00414108 
11.4447 77.8348 -0.00428177 
11.8417 77.803 -0.00558538 
12.3016 77.7445 -0.00575248 
12.7783 77.7333 -0.00635334 
13.2985 77.5641 -0.00694358 
13.8373 77.399 -0.00652721 
14.3843 77.2689 -0.00733449 
14.9296 76.9316 -0.00757552 
15.4278 76.5717 -0.00676423 
p		#cnt 14
1
30
1560 0 434
1564.96 67.1929 435
1569.92 134.386 436
1561.97 207.544 437
1555.38 282.895 438
1551.09 359.948 439
1548.01 437.874 440
1545.3 516.053 441
